"DistrictID","DistrictName","DistrictClassification","SchoolYear","TeacherSalary","TeacherFTE","RecapturePaid"
103901,"CHANNING ISD","RURAL","2012-13",687463,16.43,72657
103902,"HARTLEY ISD","RURAL","2012-13",777091,18.21,0
104901,"HASKELL CISD","RURAL","2012-13",2602374,63.54,0
104903,"RULE ISD","RURAL","2012-13",648406,16.45,0
104907,"PAINT CREEK ISD","RURAL","2012-13",555147,15.77,0
105801,"KATHERINE ANNE PORTER SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",660590,19.32,0
105802,"TEXAS PREPARATORY SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",313481,10.81,0
105902,"SAN MARCOS CISD","OTHER CENTRAL CITY","2012-13",25781449,541.92,0
105904,"DRIPPING SPRINGS ISD","MAJOR SUBURBAN","2012-13",12909812,271.1,875069
105905,"WIMBERLEY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",6675148,139.64,2610703
105906,"HAYS CISD","MAJOR SUBURBAN","2012-13",47219707,1035.24,0
106901,"CANADIAN ISD","NON-METROPOLITAN FAST GROWING","2012-13",3850648,81.81,7762264
107901,"ATHENS ISD","INDEPENDENT TOWN","2012-13",9371548,218.46,0
107902,"BROWNSBORO ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",7834897,184.18,0
107904,"CROSS ROADS ISD","RURAL","2012-13",1734324,43.31,0
107905,"EUSTACE ISD","NON-METROPOLITAN STABLE","2012-13",4785940,107.93,0
107906,"MALAKOFF ISD","NON-METROPOLITAN STABLE","2012-13",4809697,102.66,1626709
107907,"TRINIDAD ISD","RURAL","2012-13",668129,16.95,0
107908,"MURCHISON ISD","RURAL","2012-13",429728,12.5,0
107910,"LAPOYNOR ISD","RURAL","2012-13",1710395,38.11,191531
108801,"IGNITE PUBLIC SCHOOLS AND COMMUNIT","CHARTER SCHOOL DISTRICTS","2012-13",1951649,52.35,0
108802,"SOUTH TEXAS EDUCATIONAL TECHNOLOGI","CHARTER SCHOOL DISTRICTS","2012-13",2341757,58.98,0
108804,"MIDVALLEY ACADEMY CHARTER DISTRICT","CHARTER SCHOOL DISTRICTS","2012-13",873546,25.19,0
108807,"IDEA PUBLIC SCHOOLS","CHARTER SCHOOL DISTRICTS","2012-13",25518540,582.76,0
108808,"VANGUARD ACADEMY","CHARTER SCHOOL DISTRICTS","2012-13",5095623,98.8,0
108809,"EXCELLENCE IN LEADERSHIP ACADEMY","CHARTER SCHOOL DISTRICTS","2012-13",207496,5,0
108902,"DONNA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",45032769,943.78,0
108903,"EDCOUCH-ELSA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",16312764,364.34,0
108904,"EDINBURG CISD","OTHER CENTRAL CITY","2012-13",110154713,2193.45,0
108905,"HIDALGO ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",10808891,231.05,0
108906,"MCALLEN ISD","OTHER CENTRAL CITY","2012-13",78537822,1602.82,0
108907,"MERCEDES ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",17727619,375.18,0
108908,"MISSION CISD","OTHER CENTRAL CITY SUBURBAN","2012-13",48691021,1002.66,0
108909,"PHARR-SAN JUAN-ALAMO ISD","OTHER CENTRAL CITY","2012-13",98266806,2017.07,0
108910,"PROGRESO ISD","NON-METROPOLITAN STABLE","2012-13",6482420,145.31,0
108911,"SHARYLAND ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",28603353,573.65,0
108912,"LA JOYA ISD","OTHER CENTRAL CITY","2012-13",95847773,1957.28,0
108913,"WESLACO ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",57513454,1081.65,0
108914,"LA VILLA ISD","RURAL","2012-13",1977226,45.64,0
108915,"MONTE ALTO ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",2776930,63,0
108916,"VALLEY VIEW ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",13866215,314.92,0
109901,"ABBOTT ISD","RURAL","2012-13",1017552,23.62,0
109902,"BYNUM ISD","RURAL","2012-13",834499,20.99,0
109903,"COVINGTON ISD","RURAL","2012-13",766198,18.99,0
109904,"HILLSBORO ISD","INDEPENDENT TOWN","2012-13",6381135,150.73,0
109905,"HUBBARD ISD","RURAL","2012-13",1474888,35.15,0
109907,"ITASCA ISD","RURAL","2012-13",2451236,53.51,0
109908,"MALONE ISD","RURAL","2012-13",395332,9.54,0
109910,"MOUNT CALM ISD","RURAL","2012-13",775944,19.91,0
109911,"WHITNEY ISD","INDEPENDENT TOWN","2012-13",4707185,109.19,0
109912,"AQUILLA ISD","RURAL","2012-13",904984,22.91,0
109913,"BLUM ISD","RURAL","2012-13",1362679,32.93,0
109914,"PENELOPE ISD","RURAL","2012-13",837142,22,0
110901,"ANTON ISD","RURAL","2012-13",828258,21.43,0
110902,"LEVELLAND ISD","NON-METROPOLITAN STABLE","2012-13",10375370,244.67,0
110905,"ROPES ISD","RURAL","2012-13",1432477,33.13,0
110906,"SMYER ISD","RURAL","2012-13",1448847,35.76,0
110907,"SUNDOWN ISD","RURAL","2012-13",3370107,64.03,10013224
110908,"WHITHARRAL ISD","RURAL","2012-13",740099,17.75,0
111901,"GRANBURY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",21981793,437.49,9413649
111902,"LIPAN ISD","RURAL","2012-13",1012986,24,7284
111903,"TOLAR ISD","INDEPENDENT TOWN","2012-13",2376349,53.94,0
112901,"SULPHUR SPRINGS ISD","INDEPENDENT TOWN","2012-13",13086251,303.84,0
112905,"CUMBY ISD","RURAL","2012-13",1510780,37.24,0
112906,"NORTH HOPKINS ISD","RURAL","2012-13",1482133,37,0
112907,"MILLER GROVE ISD","RURAL","2012-13",818545,22,0
112908,"COMO-PICKTON CISD","RURAL","2012-13",2628331,64.19,0
112909,"SALTILLO ISD","RURAL","2012-13",1146835,26.74,0
112910,"SULPHUR BLUFF ISD","RURAL","2012-13",740523,19.81,0
113901,"CROCKETT ISD","NON-METROPOLITAN STABLE","2012-13",3788279,89.84,0
113902,"GRAPELAND ISD","RURAL","2012-13",1755582,39.83,7520
113903,"LOVELADY ISD","RURAL","2012-13",2203951,46.75,5864
113905,"LATEXO ISD","RURAL","2012-13",1619554,40.7,0
113906,"KENNARD ISD","RURAL","2012-13",1474142,34.99,0
114901,"BIG SPRING ISD","INDEPENDENT TOWN","2012-13",10761625,254.51,0
114902,"COAHOMA ISD","NON-METROPOLITAN STABLE","2012-13",2828938,60.62,0
114904,"FORSAN ISD","RURAL","2012-13",2304758,49.87,2496625
115901,"FT HANCOCK ISD","RURAL","2012-13",1985645,41.96,0
115902,"SIERRA BLANCA ISD","RURAL","2012-13",526398,13.88,0
115903,"DELL CITY ISD","RURAL","2012-13",509488,11,0
116801,"PHOENIX CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",1542383,46.21,0
116901,"CADDO MILLS ISD","NON-METROPOLITAN STABLE","2012-13",4960464,110.48,0
116902,"CELESTE ISD","RURAL","2012-13",1733815,39.66,0
116903,"COMMERCE ISD","NON-METROPOLITAN STABLE","2012-13",5159810,118.62,0
116905,"GREENVILLE ISD","INDEPENDENT TOWN","2012-13",15355935,351.01,0
116906,"LONE OAK ISD","NON-METROPOLITAN STABLE","2012-13",2912140,72.25,0
116908,"QUINLAN ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",6551175,152.97,0
116909,"WOLFE CITY ISD","RURAL","2012-13",2036821,47.77,0
116910,"CAMPBELL ISD","RURAL","2012-13",1211636,33.91,0
116915,"BLAND ISD","RURAL","2012-13",1893543,46.8,0
116916,"BOLES ISD","RURAL","2012-13",1916659,48.77,0
117901,"BORGER ISD","NON-METROPOLITAN STABLE","2012-13",8969995,198.29,0
117903,"SANFORD-FRITCH ISD","NON-METROPOLITAN STABLE","2012-13",2917660,67.92,0
117904,"PLEMONS-STINNETT-PHILLIPS CISD","RURAL","2012-13",3421544,69.97,6282002
117907,"SPRING CREEK ISD","RURAL","2012-13",319970,8,0
118902,"IRION COUNTY ISD","RURAL","2012-13",1259538,28,5641805
119901,"BRYSON ISD","RURAL","2012-13",965525,22.5,114483
119902,"JACKSBORO ISD","NON-METROPOLITAN STABLE","2012-13",4099037,85.73,3154649
119903,"PERRIN-WHITT CISD","RURAL","2012-13",1320678,30.09,596642
120901,"EDNA ISD","NON-METROPOLITAN STABLE","2012-13",4834928,108.95,0
120902,"GANADO ISD","RURAL","2012-13",2257330,51.76,0
120905,"INDUSTRIAL ISD","NON-METROPOLITAN STABLE","2012-13",3844793,85.91,0
121902,"BROOKELAND ISD","RURAL","2012-13",1575294,36.53,0
121903,"BUNA ISD","NON-METROPOLITAN STABLE","2012-13",4984036,120.53,0
121904,"JASPER ISD","INDEPENDENT TOWN","2012-13",9330413,214.22,0
121905,"KIRBYVILLE CISD","NON-METROPOLITAN STABLE","2012-13",4213416,99.06,0
121906,"EVADALE ISD","RURAL","2012-13",1648450,39,191814
122901,"FT DAVIS ISD","RURAL","2012-13",1632892,36.74,0
122902,"VALENTINE ISD","RURAL","2012-13",374976,9.26,0
123803,"TEKOA ACADEMY OF ACCELERATED STUDI","CHARTER SCHOOL DISTRICTS","2012-13",1092293,30.71,0
123805,"EHRHART SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",760018,20.49,0
123807,"BOB HOPE SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",821144,22.2,0
123905,"NEDERLAND ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",15598262,324.67,0
123907,"PORT ARTHUR ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",26074404,570.71,0
123908,"PORT NECHES-GROVES ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",16156116,339.04,0
123910,"BEAUMONT ISD","OTHER CENTRAL CITY","2012-13",68847841,1406.92,0
123913,"SABINE PASS ISD","NON-METROPOLITAN FAST GROWING","2012-13",1268476,27.83,3381207
123914,"HAMSHIRE-FANNETT ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",5776742,133.42,0
124901,"JIM HOGG COUNTY ISD","NON-METROPOLITAN STABLE","2012-13",3822099,79.15,0
125901,"ALICE ISD","INDEPENDENT TOWN","2012-13",15194874,350.13,0
125902,"BEN BOLT-PALITO BLANCO ISD","RURAL","2012-13",1887245,45,0
125903,"ORANGE GROVE ISD","NON-METROPOLITAN STABLE","2012-13",5409220,122.68,0
125905,"PREMONT ISD","RURAL","2012-13",1742095,42.95,0
125906,"LA GLORIA ISD","RURAL","2012-13",325059,7.14,0
126901,"ALVARADO ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",9664983,203.65,0
126902,"BURLESON ISD","OTHER CENTRAL CITY","2012-13",31787887,665.08,0
126903,"CLEBURNE ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",21871500,440.47,0
126904,"GRANDVIEW ISD","NON-METROPOLITAN STABLE","2012-13",3996794,86.61,0
126905,"JOSHUA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",17886628,342.12,0
126906,"KEENE ISD","NON-METROPOLITAN STABLE","2012-13",3094097,70.44,0
126907,"RIO VISTA ISD","RURAL","2012-13",2687676,59.9,0
126908,"VENUS ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",5562423,122.91,0
126911,"GODLEY ISD","MAJOR SUBURBAN","2012-13",6228610,128.32,1835725
127901,"ANSON ISD","RURAL","2012-13",2778944,69.39,0
127903,"HAMLIN ISD","RURAL","2012-13",1769361,42.46,0
127904,"HAWLEY ISD","RURAL","2012-13",2614701,63.95,0
127905,"LUEDERS-AVOCA ISD","RURAL","2012-13",562045,16,0
127906,"STAMFORD ISD","RURAL","2012-13",2486341,59,0
128901,"KARNES CITY ISD","NON-METROPOLITAN STABLE","2012-13",3516174,76.33,0
128902,"KENEDY ISD","RURAL","2012-13",2424649,57.8,0
128903,"RUNGE ISD","RURAL","2012-13",1161480,28.31,0
128904,"FALLS CITY ISD","RURAL","2012-13",1466808,29.38,0
129901,"CRANDALL ISD","MAJOR SUBURBAN","2012-13",8143937,180.48,0
129902,"FORNEY ISD","MAJOR SUBURBAN","2012-13",24765654,513.21,0
129903,"KAUFMAN ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",12429581,258.36,0
129904,"KEMP ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",4245382,103.82,0
129905,"MABANK ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",11335204,232.03,0
129906,"TERRELL ISD","OTHER CENTRAL CITY","2012-13",14477419,291.44,0
129910,"SCURRY-ROSSER ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",3162239,74.5,0
130801,"MEADOWLAND CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",395859,8.62,0
130901,"BOERNE ISD","MAJOR SUBURBAN","2012-13",21985112,440.93,8279964
130902,"COMFORT ISD","INDEPENDENT TOWN","2012-13",4205914,93.08,9819
131001,"KENEDY COUNTY WIDE CSD","RURAL","2012-13",502275,10,7171128
132902,"JAYTON-GIRARD ISD","RURAL","2012-13",918255,19.82,5551549
133901,"CENTER POINT ISD","RURAL","2012-13",1914249,44.63,0
133902,"HUNT ISD","RURAL","2012-13",639695,14.39,1683831
133903,"KERRVILLE ISD","INDEPENDENT TOWN","2012-13",16249137,330.13,0
133904,"INGRAM ISD","NON-METROPOLITAN STABLE","2012-13",3182795,75.26,0
133905,"DIVIDE ISD","RURAL","2012-13",67454,1.19,107187
134901,"JUNCTION ISD","RURAL","2012-13",2302799,52.27,0
135001,"GUTHRIE CSD","RURAL","2012-13",1079040,19.62,364214
136901,"BRACKETT ISD","RURAL","2012-13",2373820,54.62,0
137901,"KINGSVILLE ISD","INDEPENDENT TOWN","2012-13",10278598,244.17,0
137902,"RICARDO ISD","RURAL","2012-13",2229122,45,0
137903,"RIVIERA ISD","RURAL","2012-13",1876214,41.5,0
137904,"SANTA GERTRUDIS ISD","NON-METROPOLITAN FAST GROWING","2012-13",1971945,45.11,0
138902,"KNOX CITY-O'BRIEN CISD","RURAL","2012-13",1251650,32.31,0
138903,"MUNDAY CISD","RURAL","2012-13",1514425,37,0
138904,"BENJAMIN ISD","RURAL","2012-13",393706,10.37,0
139905,"CHISUM ISD","NON-METROPOLITAN STABLE","2012-13",2933018,70.35,1636325
139908,"ROXTON ISD","RURAL","2012-13",898985,22.41,0
139909,"PARIS ISD","INDEPENDENT TOWN","2012-13",12337460,312.96,0
139911,"NORTH LAMAR ISD","INDEPENDENT TOWN","2012-13",10576393,248.41,0
139912,"PRAIRILAND ISD","NON-METROPOLITAN STABLE","2012-13",3501734,83.37,0
140901,"AMHERST ISD","RURAL","2012-13",780986,19.75,0
140904,"LITTLEFIELD ISD","NON-METROPOLITAN STABLE","2012-13",4133085,95.12,0
140905,"OLTON ISD","RURAL","2012-13",2491278,61.5,0
140907,"SPRINGLAKE-EARTH ISD","RURAL","2012-13",1537942,35.11,0
140908,"SUDAN ISD","NON-METROPOLITAN FAST GROWING","2012-13",1677318,38.23,77675
141901,"LAMPASAS ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",10067484,227.63,0
141902,"LOMETA ISD","RURAL","2012-13",1040930,25.5,0
142901,"COTULLA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",4460572,94.34,312473
143901,"HALLETTSVILLE ISD","NON-METROPOLITAN STABLE","2012-13",3471193,78.14,8529
143902,"MOULTON ISD","RURAL","2012-13",1195844,27.34,0
143903,"SHINER ISD","RURAL","2012-13",2051082,46.94,0
143904,"VYSEHRAD ISD","RURAL","2012-13",460772,10.64,0
143905,"SWEET HOME ISD","RURAL","2012-13",463149,9.99,0
143906,"EZZELL ISD","RURAL","2012-13",263115,6.21,280994
144901,"GIDDINGS ISD","NON-METROPOLITAN STABLE","2012-13",6737725,147.59,0
144902,"LEXINGTON ISD","NON-METROPOLITAN STABLE","2012-13",3138338,73.76,0
144903,"DIME BOX ISD","RURAL","2012-13",874603,22.54,416122
145901,"BUFFALO ISD","NON-METROPOLITAN STABLE","2012-13",3030748,75.06,0
145902,"CENTERVILLE ISD","RURAL","2012-13",2660632,59.12,0
145906,"NORMANGEE ISD","RURAL","2012-13",1730111,42,369070
145907,"OAKWOOD ISD","RURAL","2012-13",821015,21,75995
145911,"LEON ISD","RURAL","2012-13",3517938,75.14,2145899
146901,"CLEVELAND ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",10308883,219.89,0
146902,"DAYTON ISD","INDEPENDENT TOWN","2012-13",14129996,313.44,0
146903,"DEVERS ISD","RURAL","2012-13",711182,13.06,1753038
146904,"HARDIN ISD","NON-METROPOLITAN STABLE","2012-13",3995940,87.87,0
146905,"HULL-DAISETTA ISD","RURAL","2012-13",1764497,41.59,6943
146906,"LIBERTY ISD","NON-METROPOLITAN STABLE","2012-13",6706334,151.21,0
146907,"TARKINGTON ISD","NON-METROPOLITAN STABLE","2012-13",6484305,133.33,0
147901,"COOLIDGE ISD","RURAL","2012-13",1118224,27.75,0
147902,"GROESBECK ISD","NON-METROPOLITAN STABLE","2012-13",6627641,127.05,7279621
147903,"MEXIA ISD","NON-METROPOLITAN STABLE","2012-13",6595531,147.26,0
148901,"BOOKER ISD","RURAL","2012-13",1709189,39.4,0
148902,"FOLLETT ISD","RURAL","2012-13",821451,19.14,1281451
148903,"HIGGINS ISD","RURAL","2012-13",828700,18.43,2075726
148905,"DARROUZETT ISD","RURAL","2012-13",645366,16.25,713327
149901,"GEORGE WEST ISD","NON-METROPOLITAN STABLE","2012-13",3780169,81.79,0
149902,"THREE RIVERS ISD","RURAL","2012-13",3169325,62.69,6026329
150901,"LLANO ISD","NON-METROPOLITAN STABLE","2012-13",6628917,139.56,17118112
152802,"RISE ACADEMY","CHARTER SCHOOL DISTRICTS","2012-13",774758,20.14,0
152803,"SOUTH PLAINS ACADEMY CHARTER DISTR","CHARTER SCHOOL DISTRICTS","2012-13",442037,12.83,0
152805,"HARMONY SCIENCE ACAD (LUBBOCK)","CHARTER SCHOOL DISTRICTS","2012-13",2280232,57.68,0
152901,"LUBBOCK ISD","OTHER CENTRAL CITY","2012-13",89403328,1913.03,0
152902,"NEW DEAL ISD","RURAL","2012-13",2470405,58,0
152903,"SLATON ISD","NON-METROPOLITAN STABLE","2012-13",4761913,114.37,0
152906,"LUBBOCK-COOPER ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",13504746,335.72,0
152907,"FRENSHIP ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",22463788,531.73,0
152908,"ROOSEVELT ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",3552877,90,0
152909,"SHALLOWATER ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",5646663,134.77,0
152910,"IDALOU ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",3130891,73.09,0
153903,"O'DONNELL ISD","RURAL","2012-13",1407266,34.9,0
153904,"TAHOKA ISD","RURAL","2012-13",2512336,60.22,0
153905,"NEW HOME ISD","RURAL","2012-13",1008479,26,0
153907,"WILSON ISD","RURAL","2012-13",649074,18.57,0
154901,"MADISONVILLE CISD","NON-METROPOLITAN STABLE","2012-13",6975939,151.31,0
154903,"NORTH ZULCH ISD","RURAL","2012-13",1290873,30.06,0
155901,"JEFFERSON ISD","NON-METROPOLITAN STABLE","2012-13",4420630,100.54,1205
156902,"STANTON ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",3501578,69.5,6247664
156905,"GRADY ISD","RURAL","2012-13",995270,18.97,12370973
157901,"MASON ISD","RURAL","2012-13",2391707,58.99,0
158901,"BAY CITY ISD","INDEPENDENT TOWN","2012-13",12113488,260.47,0
158902,"TIDEHAVEN ISD","RURAL","2012-13",2834722,64.47,7503380
158904,"MATAGORDA ISD","RURAL","2012-13",417042,9.62,1117682
158905,"PALACIOS ISD","NON-METROPOLITAN STABLE","2012-13",5844579,109.37,4393383
158906,"VAN VLECK ISD","NON-METROPOLITAN STABLE","2012-13",3531555,70.85,19573
159901,"EAGLE PASS ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",45051516,909.45,0
160901,"BRADY ISD","NON-METROPOLITAN STABLE","2012-13",4013961,98.71,0
160904,"ROCHELLE ISD","RURAL","2012-13",877897,21.53,0
160905,"LOHN ISD","RURAL","2012-13",539362,12.5,0
161801,"WACO CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",670743,17,0
161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",1783647,52.08,0
161807,"HARMONY SCIENCE ACAD (WACO)","CHARTER SCHOOL DISTRICTS","2012-13",9269864,226.66,0
161901,"CRAWFORD ISD","RURAL","2012-13",2059158,48.5,0
161903,"MIDWAY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",21477742,448.72,680090
161906,"LA VEGA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",8182149,190.9,0
161907,"LORENA ISD","NON-METROPOLITAN STABLE","2012-13",5084905,113.66,0
161908,"MART ISD","RURAL","2012-13",2232843,52,0
161909,"MCGREGOR ISD","NON-METROPOLITAN STABLE","2012-13",4717212,103.53,0
161910,"MOODY ISD","RURAL","2012-13",2516839,62.5,0
161912,"RIESEL ISD","RURAL","2012-13",1937872,43.96,1891037
161914,"WACO ISD","OTHER CENTRAL CITY","2012-13",42011448,905.66,0
161916,"WEST ISD","NON-METROPOLITAN STABLE","2012-13",4212440,96.59,0
161918,"AXTELL ISD","RURAL","2012-13",3329975,74.76,0
161919,"BRUCEVILLE-EDDY ISD","RURAL","2012-13",3414699,83.18,0
161920,"CHINA SPRING ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",7027703,161.65,0
161921,"CONNALLY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",6719707,149.58,0
161922,"ROBINSON ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",7674241,167.98,0
161923,"BOSQUEVILLE ISD","NON-METROPOLITAN FAST GROWING","2012-13",2333409,52.77,0
161924,"HALLSBURG ISD","RURAL","2012-13",446086,10.2,0
161925,"GHOLSON ISD","RURAL","2012-13",595391,14.12,0
162904,"MCMULLEN COUNTY ISD","RURAL","2012-13",1273945,22.45,7153691
163901,"DEVINE ISD","NON-METROPOLITAN STABLE","2012-13",6091570,133.07,0
163902,"D'HANIS ISD","RURAL","2012-13",1191265,28.94,0
163903,"NATALIA ISD","NON-METROPOLITAN STABLE","2012-13",3578579,82.87,0
163904,"HONDO ISD","INDEPENDENT TOWN","2012-13",7400990,160.25,0
163908,"MEDINA VALLEY ISD","MAJOR SUBURBAN","2012-13",10488172,208.76,0
164901,"MENARD ISD","RURAL","2012-13",1228784,30.94,0
165802,"MIDLAND ACADEMY CHARTER SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",1493238,33.01,0
165901,"MIDLAND ISD","OTHER CENTRAL CITY","2012-13",69949200,1429.64,0
165902,"GREENWOOD ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",5522944,117.73,0
166901,"CAMERON ISD","INDEPENDENT TOWN","2012-13",5197283,113.2,0
166902,"GAUSE ISD","RURAL","2012-13",649971,15.12,0
166903,"MILANO ISD","RURAL","2012-13",1283598,30.22,0
166904,"ROCKDALE ISD","INDEPENDENT TOWN","2012-13",4891337,110.35,465538
166905,"THORNDALE ISD","RURAL","2012-13",2264228,49.81,0
166907,"BUCKHOLTS ISD","RURAL","2012-13",584238,17,0
167901,"GOLDTHWAITE ISD","RURAL","2012-13",2187960,54.22,0
167902,"MULLIN ISD","RURAL","2012-13",697151,16,0
167903,"STAR ISD","RURAL","2012-13",361197,10,0
167904,"PRIDDY ISD","RURAL","2012-13",587953,13.79,0
168901,"COLORADO ISD","NON-METROPOLITAN STABLE","2012-13",3574222,88.85,0
168902,"LORAINE ISD","RURAL","2012-13",687132,16.54,0
168903,"WESTBROOK ISD","RURAL","2012-13",1330326,28,3792941
169901,"BOWIE ISD","NON-METROPOLITAN STABLE","2012-13",4887387,114.51,0
169902,"NOCONA ISD","RURAL","2012-13",3066262,70.72,0
169906,"GOLD BURG ISD","RURAL","2012-13",514549,13.96,0
169908,"MONTAGUE ISD","RURAL","2012-13",419840,9.6,0
169909,"PRAIRIE VALLEY ISD","RURAL","2012-13",717988,17,199690
169910,"FORESTBURG ISD","RURAL","2012-13",647474,17.16,1052427
169911,"SAINT JO ISD","RURAL","2012-13",1094180,29.03,151649
170801,"TEXAS SERENITY ACADEMY","CHARTER SCHOOL DISTRICTS","2012-13",1035184,21.82,0
170902,"CONROE ISD","OTHER CENTRAL CITY","2012-13",163798869,3216.35,0
170903,"MONTGOMERY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",22867678,438.53,119664
170904,"WILLIS ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",18842782,395.44,0
170906,"MAGNOLIA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",37739012,760.79,0
170907,"SPLENDORA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",10443882,221.37,0
170908,"NEW CANEY ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",36103691,748.11,0
171901,"DUMAS ISD","NON-METROPOLITAN STABLE","2012-13",16348525,344.51,0
171902,"SUNRAY ISD","RURAL","2012-13",2104265,49.12,11173
172902,"DAINGERFIELD-LONE STAR ISD","NON-METROPOLITAN STABLE","2012-13",4509551,100.45,0
172905,"PEWITT CISD","NON-METROPOLITAN STABLE","2012-13",3606051,85.21,0
173901,"MOTLEY COUNTY ISD","RURAL","2012-13",803183,19.77,0
174801,"STEPHEN F AUSTIN STATE UNIVERSITY","CHARTER SCHOOL DISTRICTS","2012-13",688345,15.78,0
174901,"CHIRENO ISD","NON-METROPOLITAN FAST GROWING","2012-13",1336785,33.9,0
174902,"CUSHING ISD","RURAL","2012-13",2038629,46.94,0
174903,"GARRISON ISD","RURAL","2012-13",2962721,68.49,0
174904,"NACOGDOCHES ISD","INDEPENDENT TOWN","2012-13",18717004,428.34,0
174906,"WODEN ISD","RURAL","2012-13",2758117,66.08,0
174908,"CENTRAL HEIGHTS ISD","NON-METROPOLITAN FAST GROWING","2012-13",3148531,77.39,0
174909,"MARTINSVILLE ISD","RURAL","2012-13",1469127,35.48,0
174910,"ETOILE ISD","RURAL","2012-13",560931,14,0
174911,"DOUGLASS ISD","RURAL","2012-13",1536632,34.84,0
175902,"BLOOMING GROVE ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",2640903,59.94,0
175903,"CORSICANA ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",16993942,373.13,0
175904,"DAWSON ISD","RURAL","2012-13",1602436,39.26,0
175905,"FROST ISD","RURAL","2012-13",1340798,33.69,0
175907,"KERENS ISD","RURAL","2012-13",2062519,49.89,0
175910,"MILDRED ISD","INDEPENDENT TOWN","2012-13",2361144,53.74,58474
175911,"RICE ISD","OTHER CENTRAL CITY SUBURBAN","2012-13",2633926,65.46,0
176901,"BURKEVILLE ISD","RURAL","2012-13",927308,24.74,0
176902,"NEWTON ISD","NON-METROPOLITAN STABLE","2012-13",3537318,87.76,0
176903,"DEWEYVILLE ISD","RURAL","2012-13",2789418,57.92,645568
177901,"ROSCOE COLLEGIATE ISD","NON-METROPOLITAN FAST GROWING","2012-13",1498619,34.14,0
177902,"SWEETWATER ISD","NON-METROPOLITAN STABLE","2012-13",6913551,164.44,0
177903,"BLACKWELL CISD","RURAL","2012-13",1122202,24,910908
177905,"HIGHLAND ISD","RURAL","2012-13",829823,20.12,2306
178801,"DR M L GARZA-GONZALEZ CHARTER SCHO","CHARTER SCHOOL DISTRICTS","2012-13",695992,19.5,0
178804,"RICHARD MILBURN ALTER HIGH SCHOOL","CHARTER SCHOOL DISTRICTS","2012-13",594255,18.22,0
